# WALTzER VIS band. Generated on: 2026-02-19
#wl[um]  reflectivity  dichroic1_eff dichroic2_eff grating_eff  qe  throughput
0.48053968     0.9080     0.9000     0.8500     0.5914     0.9024     0.259792
0.48063004     0.9080     0.9000     0.8500     0.5915     0.9024     0.259828
0.48072039     0.9080     0.9000     0.8500     0.5915     0.9025     0.259863
0.48081074     0.9080     0.9000     0.8500     0.5915     0.9026     0.259899
0.48090110     0.9080     0.9000     0.8500     0.5915     0.9027     0.259935
0.48099145     0.9080     0.9000     0.8500     0.5916     0.9028     0.259970
0.48108181     0.9080     0.9000     0.8500     0.5916     0.9029     0.260006
0.48117216     0.9080     0.9000     0.8500     0.5916     0.9030     0.260042
0.48126252     0.9080     0.9000     0.8500     0.5916     0.9031     0.260077
0.48135287     0.9080     0.9000     0.8500     0.5916     0.9032     0.260113
0.48144322     0.9080     0.9000     0.8500     0.5917     0.9032     0.260149
0.48153358     0.9080     0.9000     0.8500     0.5919     0.9033     0.260295
0.48162393     0.9080     0.9000     0.8500     0.5925     0.9034     0.260563
0.48171429     0.9080     0.9000     0.8500     0.5930     0.9035     0.260831
0.48180464     0.9080     0.9000     0.8500     0.5936     0.9036     0.261099
0.48189499     0.9080     0.9000     0.8500     0.5942     0.9037     0.261367
0.48198535     0.9080     0.9000     0.8500     0.5947     0.9038     0.261635
0.48207570     0.9080     0.9000     0.8500     0.5953     0.9039     0.261903
0.48216606     0.9080     0.9000     0.8500     0.5958     0.9039     0.262171
0.48225641     0.9080     0.9000     0.8500     0.5964     0.9040     0.262439
0.48234676     0.9080     0.9000     0.8500     0.5969     0.9041     0.262707
0.48243712     0.9080     0.9000     0.8500     0.5975     0.9042     0.262975
0.48252747     0.9080     0.9000     0.8500     0.5980     0.9043     0.263244
0.48261783     0.9080     0.9000     0.8500     0.5986     0.9044     0.263512
0.48270818     0.9080     0.9000     0.8500     0.5991     0.9045     0.263780
0.48279853     0.9080     0.9000     0.8500     0.5997     0.9046     0.264049
0.48288889     0.9080     0.9000     0.8500     0.6002     0.9047     0.264317
0.48297924     0.9080     0.9000     0.8500     0.6004     0.9047     0.264424
0.48306960     0.9080     0.9000     0.8500     0.5998     0.9048     0.264168
0.48315995     0.9080     0.9000     0.8500     0.5991     0.9049     0.263913
0.48325031     0.9080     0.9000     0.8500     0.5985     0.9050     0.263657
0.48334066     0.9080     0.9000     0.8500     0.5978     0.9051     0.263402
0.48343101     0.9080     0.9000     0.8500     0.5972     0.9052     0.263146
0.48352137     0.9080     0.9000     0.8500     0.5966     0.9053     0.262890
0.48361172     0.9080     0.9000     0.8500     0.5959     0.9054     0.262635
0.48370208     0.9080     0.9000     0.8500     0.5953     0.9054     0.262379
0.48379243     0.9080     0.9000     0.8500     0.5946     0.9055     0.262123
0.48388278     0.9080     0.9000     0.8500     0.5940     0.9056     0.261867
0.48397314     0.9080     0.9000     0.8500     0.5934     0.9057     0.261611
0.48406349     0.9080     0.9000     0.8500     0.5927     0.9058     0.261355
0.48415385     0.9080     0.9000     0.8500     0.5921     0.9059     0.261099
